record_num,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,country
0,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7,0.1,-10.965,1,0.375,135.128,4,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,ElSalvador
1,0.11,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,0.737,193227,0.86,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,audio_features,spotify:track:5w9c2J52mkdntKOmRLeM2m,0.656,ElSalvador
2,0.556,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,0.76,158040,0.479,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.913,ElSalvador
3,0.0923,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,0.645,229773,0.862,5KawlOMHjWeUjQtnuRs22c,0.0,11,0.192,-4.757,0,0.0965,119.991,4,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c,0.798,ElSalvador
4,0.323,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,0.826,238200,0.773,5iwz1NiezX7WWjnCgY5TH4,0.0,11,0.143,-4.218,0,0.0524,126.899,4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,audio_features,spotify:track:5iwz1NiezX7WWjnCgY5TH4,0.761,ElSalvador
5,0.0361,https://api.spotify.com/v1/audio-analysis/7uH27oIt4a6cIFCA8ZPcyG,0.816,158400,0.754,7uH27oIt4a6cIFCA8ZPcyG,0.0,11,0.217,-2.75,0,0.111,99.966,4,https://api.spotify.com/v1/tracks/7uH27oIt4a6cIFCA8ZPcyG,audio_features,spotify:track:7uH27oIt4a6cIFCA8ZPcyG,0.533,ElSalvador
6,0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.687,214290,0.792,2dpaYNEQHiRxtZbfNsse99,0.0,5,0.167,-2.749,1,0.0452,100.015,4,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671,ElSalvador
7,0.753,https://api.spotify.com/v1/audio-analysis/224EVTFiLsdQignUFLvDeH,0.688,360960,0.62,224EVTFiLsdQignUFLvDeH,5.27e-06,11,0.158,-8.029,0,0.22,170.018,4,https://api.spotify.com/v1/tracks/224EVTFiLsdQignUFLvDeH,audio_features,spotify:track:224EVTFiLsdQignUFLvDeH,0.727,ElSalvador
8,0.602,https://api.spotify.com/v1/audio-analysis/5W83ErFkO3aKAIS1WMi6u0,0.807,258800,0.803,5W83ErFkO3aKAIS1WMi6u0,0.00853,11,0.136,-4.156,1,0.126,91.987,4,https://api.spotify.com/v1/tracks/5W83ErFkO3aKAIS1WMi6u0,audio_features,spotify:track:5W83ErFkO3aKAIS1WMi6u0,0.706,ElSalvador
9,0.252,https://api.spotify.com/v1/audio-analysis/31UjYv5vLsDkzchJOtUMtW,0.837,184436,0.791,31UjYv5vLsDkzchJOtUMtW,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,https://api.spotify.com/v1/tracks/31UjYv5vLsDkzchJOtUMtW,audio_features,spotify:track:31UjYv5vLsDkzchJOtUMtW,0.618,ElSalvador
10,0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,0.334,140.048,4,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327,ElSalvador
11,0.153,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,0.841,212500,0.798,4w8niZpiMy6qz1mntFA5uM,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,audio_features,spotify:track:4w8niZpiMy6qz1mntFA5uM,0.591,ElSalvador
12,0.146,https://api.spotify.com/v1/audio-analysis/0s5DNDV6LAKn2u2Ufa3VjQ,0.709,204453,0.771,0s5DNDV6LAKn2u2Ufa3VjQ,3.29e-06,7,0.249,-4.598,1,0.166,174.006,4,https://api.spotify.com/v1/tracks/0s5DNDV6LAKn2u2Ufa3VjQ,audio_features,spotify:track:0s5DNDV6LAKn2u2Ufa3VjQ,0.709,ElSalvador
13,0.323,https://api.spotify.com/v1/audio-analysis/6FyRXC8tJUh863JCkyWqtk,0.767,258639,0.709,6FyRXC8tJUh863JCkyWqtk,0.0,1,0.0676,-4.47,1,0.336,171.993,4,https://api.spotify.com/v1/tracks/6FyRXC8tJUh863JCkyWqtk,audio_features,spotify:track:6FyRXC8tJUh863JCkyWqtk,0.72,ElSalvador
14,0.0141,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,0.817,210368,0.539,116H0KvKr2Zl4RPuVBruDO,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,audio_features,spotify:track:116H0KvKr2Zl4RPuVBruDO,0.158,ElSalvador
15,0.391,https://api.spotify.com/v1/audio-analysis/4lzxJ4jCuFDXXGkE1LmpKR,0.857,267500,0.647,4lzxJ4jCuFDXXGkE1LmpKR,1.2e-06,11,0.0842,-4.152,0,0.0984,95.982,4,https://api.spotify.com/v1/tracks/4lzxJ4jCuFDXXGkE1LmpKR,audio_features,spotify:track:4lzxJ4jCuFDXXGkE1LmpKR,0.553,ElSalvador
16,0.0446,https://api.spotify.com/v1/audio-analysis/059bcIhyc2SBwm6sw2AZzd,0.877,231848,0.777,059bcIhyc2SBwm6sw2AZzd,3.46e-05,1,0.0863,-4.246,1,0.117,102.02,4,https://api.spotify.com/v1/tracks/059bcIhyc2SBwm6sw2AZzd,audio_features,spotify:track:059bcIhyc2SBwm6sw2AZzd,0.706,ElSalvador
17,0.241,https://api.spotify.com/v1/audio-analysis/6v0lAdFF4haL8xjBIUjtOw,0.673,201818,0.752,6v0lAdFF4haL8xjBIUjtOw,4.51e-05,2,0.0813,-3.572,0,0.0561,175.997,4,https://api.spotify.com/v1/tracks/6v0lAdFF4haL8xjBIUjtOw,audio_features,spotify:track:6v0lAdFF4haL8xjBIUjtOw,0.797,ElSalvador
18,0.437,https://api.spotify.com/v1/audio-analysis/1LiN0Z98FkR1t0m8KmLcAH,0.79,190005,0.631,1LiN0Z98FkR1t0m8KmLcAH,0.0,8,0.158,-5.549,0,0.0425,94.039,4,https://api.spotify.com/v1/tracks/1LiN0Z98FkR1t0m8KmLcAH,audio_features,spotify:track:1LiN0Z98FkR1t0m8KmLcAH,0.889,ElSalvador
19,0.265,https://api.spotify.com/v1/audio-analysis/3f5lA8nnc4YYF1qf78WpHw,0.75,219357,0.665,3f5lA8nnc4YYF1qf78WpHw,0.0,8,0.0515,-3.083,1,0.124,95.239,4,https://api.spotify.com/v1/tracks/3f5lA8nnc4YYF1qf78WpHw,audio_features,spotify:track:3f5lA8nnc4YYF1qf78WpHw,0.697,ElSalvador
20,0.113,https://api.spotify.com/v1/audio-analysis/3g4UyIcQwutiG0TfW32GnX,0.805,219302,0.671,3g4UyIcQwutiG0TfW32GnX,0.0,5,0.278,-5.316,1,0.111,90.979,4,https://api.spotify.com/v1/tracks/3g4UyIcQwutiG0TfW32GnX,audio_features,spotify:track:3g4UyIcQwutiG0TfW32GnX,0.522,ElSalvador
21,0.39,https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM,0.882,161627,0.689,2qG5sZ7Si6sdK74qLxedYM,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM,audio_features,spotify:track:2qG5sZ7Si6sdK74qLxedYM,0.746,ElSalvador
22,0.266,https://api.spotify.com/v1/audio-analysis/46lvmzK8wxAy66tjzXXSh0,0.849,264483,0.655,46lvmzK8wxAy66tjzXXSh0,0.0,8,0.0781,-2.899,1,0.106,161.966,4,https://api.spotify.com/v1/tracks/46lvmzK8wxAy66tjzXXSh0,audio_features,spotify:track:46lvmzK8wxAy66tjzXXSh0,0.76,ElSalvador
23,0.291,https://api.spotify.com/v1/audio-analysis/6MJUCumnQsQEKbCy28tbCP,0.788,207853,0.771,6MJUCumnQsQEKbCy28tbCP,5.62e-05,4,0.172,-3.206,0,0.0563,99.038,4,https://api.spotify.com/v1/tracks/6MJUCumnQsQEKbCy28tbCP,audio_features,spotify:track:6MJUCumnQsQEKbCy28tbCP,0.701,ElSalvador
24,0.184,https://api.spotify.com/v1/audio-analysis/7BuHdm4lQqcyG3qTwdkxus,0.8,226200,0.74,7BuHdm4lQqcyG3qTwdkxus,0.0,10,0.0558,-4.52,0,0.0479,90.035,4,https://api.spotify.com/v1/tracks/7BuHdm4lQqcyG3qTwdkxus,audio_features,spotify:track:7BuHdm4lQqcyG3qTwdkxus,0.775,ElSalvador
25,0.0165,https://api.spotify.com/v1/audio-analysis/2D3z17LBMJ2HEHeBFFjTLi,0.747,158800,0.74,2D3z17LBMJ2HEHeBFFjTLi,9.94e-05,4,0.101,-4.325,0,0.191,176.059,4,https://api.spotify.com/v1/tracks/2D3z17LBMJ2HEHeBFFjTLi,audio_features,spotify:track:2D3z17LBMJ2HEHeBFFjTLi,0.552,ElSalvador
26,0.101,https://api.spotify.com/v1/audio-analysis/6WkJ2OK163XXS2oARUC9JM,0.72,198053,0.741,6WkJ2OK163XXS2oARUC9JM,1.41e-05,10,0.289,-6.529,0,0.0287,119.896,4,https://api.spotify.com/v1/tracks/6WkJ2OK163XXS2oARUC9JM,audio_features,spotify:track:6WkJ2OK163XXS2oARUC9JM,0.357,ElSalvador
27,0.616,https://api.spotify.com/v1/audio-analysis/7dNwJbsT0sg1le5kVugGJb,0.8,228493,0.355,7dNwJbsT0sg1le5kVugGJb,0.0,6,0.118,-10.47,0,0.0895,145.929,4,https://api.spotify.com/v1/tracks/7dNwJbsT0sg1le5kVugGJb,audio_features,spotify:track:7dNwJbsT0sg1le5kVugGJb,0.253,ElSalvador
28,0.154,https://api.spotify.com/v1/audio-analysis/1mT47pKLXUwPYGwB91GcNz,0.715,212493,0.872,1mT47pKLXUwPYGwB91GcNz,0.000146,6,0.11,-3.501,1,0.0547,96.939,4,https://api.spotify.com/v1/tracks/1mT47pKLXUwPYGwB91GcNz,audio_features,spotify:track:1mT47pKLXUwPYGwB91GcNz,0.682,ElSalvador
29,0.0441,https://api.spotify.com/v1/audio-analysis/2ktoFujjJtantyMoVdBJlX,0.724,256418,0.791,2ktoFujjJtantyMoVdBJlX,6.55e-06,7,0.239,-5.411,1,0.169,176.011,4,https://api.spotify.com/v1/tracks/2ktoFujjJtantyMoVdBJlX,audio_features,spotify:track:2ktoFujjJtantyMoVdBJlX,0.856,ElSalvador
30,0.315,https://api.spotify.com/v1/audio-analysis/48zFZh27QU5qsrBjn4C2FA,0.754,176133,0.805,48zFZh27QU5qsrBjn4C2FA,0.0,6,0.203,-4.249,1,0.0752,93.983,4,https://api.spotify.com/v1/tracks/48zFZh27QU5qsrBjn4C2FA,audio_features,spotify:track:48zFZh27QU5qsrBjn4C2FA,0.555,ElSalvador
31,0.327,https://api.spotify.com/v1/audio-analysis/2IA8cFA46DkjgbsRG7kKbp,0.7,235973,0.71,2IA8cFA46DkjgbsRG7kKbp,0.0,11,0.129,-4.835,1,0.0532,167.971,4,https://api.spotify.com/v1/tracks/2IA8cFA46DkjgbsRG7kKbp,audio_features,spotify:track:2IA8cFA46DkjgbsRG7kKbp,0.582,ElSalvador
32,0.19,https://api.spotify.com/v1/audio-analysis/08aYFNUTIOMGq93e2VSArQ,0.77,225600,0.75,08aYFNUTIOMGq93e2VSArQ,0.0,0,0.0618,-2.715,1,0.0785,99.997,4,https://api.spotify.com/v1/tracks/08aYFNUTIOMGq93e2VSArQ,audio_features,spotify:track:08aYFNUTIOMGq93e2VSArQ,0.609,ElSalvador
33,0.188,https://api.spotify.com/v1/audio-analysis/2YRvdf9cdS88y1wB1WhKoE,0.796,204631,0.911,2YRvdf9cdS88y1wB1WhKoE,0.0,1,0.499,-1.998,1,0.285,180.128,4,https://api.spotify.com/v1/tracks/2YRvdf9cdS88y1wB1WhKoE,audio_features,spotify:track:2YRvdf9cdS88y1wB1WhKoE,0.918,ElSalvador
34,0.307,https://api.spotify.com/v1/audio-analysis/2XXMDz7SPZ4mSFN1PXfHUy,0.772,254383,0.732,2XXMDz7SPZ4mSFN1PXfHUy,5.14e-06,9,0.106,-3.713,0,0.213,100.048,4,https://api.spotify.com/v1/tracks/2XXMDz7SPZ4mSFN1PXfHUy,audio_features,spotify:track:2XXMDz7SPZ4mSFN1PXfHUy,0.295,ElSalvador
35,0.0324,https://api.spotify.com/v1/audio-analysis/4Sib57MmYGJzSvkW84jTwh,0.715,193040,0.832,4Sib57MmYGJzSvkW84jTwh,0.0,0,0.112,-4.08,1,0.0502,91.006,4,https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,audio_features,spotify:track:4Sib57MmYGJzSvkW84jTwh,0.66,ElSalvador
36,0.41,https://api.spotify.com/v1/audio-analysis/32lexhcz93AinKK0qLTZaZ,0.799,175200,0.676,32lexhcz93AinKK0qLTZaZ,0.000777,2,0.325,-5.644,1,0.169,104.956,4,https://api.spotify.com/v1/tracks/32lexhcz93AinKK0qLTZaZ,audio_features,spotify:track:32lexhcz93AinKK0qLTZaZ,0.91,ElSalvador
37,0.279,https://api.spotify.com/v1/audio-analysis/6q8Lb50EtqNeeJXXe8mMAH,0.728,226627,0.801,6q8Lb50EtqNeeJXXe8mMAH,4.71e-06,8,0.143,-2.942,0,0.0683,130.059,4,https://api.spotify.com/v1/tracks/6q8Lb50EtqNeeJXXe8mMAH,audio_features,spotify:track:6q8Lb50EtqNeeJXXe8mMAH,0.416,ElSalvador
38,0.175,https://api.spotify.com/v1/audio-analysis/04cd1MHVq1D8v1nuTZoCdv,0.823,186316,0.731,04cd1MHVq1D8v1nuTZoCdv,0.0,11,0.131,-3.399,0,0.103,152.024,4,https://api.spotify.com/v1/tracks/04cd1MHVq1D8v1nuTZoCdv,audio_features,spotify:track:04cd1MHVq1D8v1nuTZoCdv,0.952,ElSalvador
39,0.028,https://api.spotify.com/v1/audio-analysis/3mN2DtljBhnrIpc3Nu2pJ8,0.755,202824,0.792,3mN2DtljBhnrIpc3Nu2pJ8,0.0,6,0.0754,-4.238,1,0.0484,106.014,4,https://api.spotify.com/v1/tracks/3mN2DtljBhnrIpc3Nu2pJ8,audio_features,spotify:track:3mN2DtljBhnrIpc3Nu2pJ8,0.844,ElSalvador
40,0.16,https://api.spotify.com/v1/audio-analysis/0VKkyBKCXyR99navhVRqcP,0.769,249609,0.838,0VKkyBKCXyR99navhVRqcP,0.0,2,0.0935,-5.238,1,0.0633,93.996,4,https://api.spotify.com/v1/tracks/0VKkyBKCXyR99navhVRqcP,audio_features,spotify:track:0VKkyBKCXyR99navhVRqcP,0.602,ElSalvador
41,0.483,https://api.spotify.com/v1/audio-analysis/675w3ACw5xZR3ODhUJlEVN,0.704,195044,0.706,675w3ACw5xZR3ODhUJlEVN,0.0,11,0.0965,-5.233,0,0.111,92.965,4,https://api.spotify.com/v1/tracks/675w3ACw5xZR3ODhUJlEVN,audio_features,spotify:track:675w3ACw5xZR3ODhUJlEVN,0.856,ElSalvador
42,0.00796,https://api.spotify.com/v1/audio-analysis/5Lb1pjnll07UQKxNpnnGBy,0.787,181587,0.751,5Lb1pjnll07UQKxNpnnGBy,0.000139,6,0.0857,-4.738,0,0.0865,165.961,4,https://api.spotify.com/v1/tracks/5Lb1pjnll07UQKxNpnnGBy,audio_features,spotify:track:5Lb1pjnll07UQKxNpnnGBy,0.926,ElSalvador
43,0.0105,https://api.spotify.com/v1/audio-analysis/3tOmzBrWaHg97FKgsqhhEd,0.708,180480,0.761,3tOmzBrWaHg97FKgsqhhEd,8.51e-06,0,0.0462,-3.02,1,0.093,188.124,4,https://api.spotify.com/v1/tracks/3tOmzBrWaHg97FKgsqhhEd,audio_features,spotify:track:3tOmzBrWaHg97FKgsqhhEd,0.71,ElSalvador
44,0.136,https://api.spotify.com/v1/audio-analysis/1Ej96GIBCTvgH7tNX1r3qr,0.747,225933,0.7,1Ej96GIBCTvgH7tNX1r3qr,0.000167,0,0.11,-4.669,1,0.341,176.036,4,https://api.spotify.com/v1/tracks/1Ej96GIBCTvgH7tNX1r3qr,audio_features,spotify:track:1Ej96GIBCTvgH7tNX1r3qr,0.62,ElSalvador
45,0.14,https://api.spotify.com/v1/audio-analysis/2vrpcQNg6itmgVZWsNjWe0,0.773,163813,0.378,2vrpcQNg6itmgVZWsNjWe0,0.0,1,0.133,-7.062,0,0.0531,94.946,4,https://api.spotify.com/v1/tracks/2vrpcQNg6itmgVZWsNjWe0,audio_features,spotify:track:2vrpcQNg6itmgVZWsNjWe0,0.513,ElSalvador
46,0.29,https://api.spotify.com/v1/audio-analysis/703iVQrfbQsXt7Uzgy1h8k,0.411,201627,0.508,703iVQrfbQsXt7Uzgy1h8k,0.0,5,0.123,-4.342,1,0.0557,81.96,3,https://api.spotify.com/v1/tracks/703iVQrfbQsXt7Uzgy1h8k,audio_features,spotify:track:703iVQrfbQsXt7Uzgy1h8k,0.668,ElSalvador
47,0.121,https://api.spotify.com/v1/audio-analysis/7fODjB7BrQTGqh0hogW6XD,0.648,305962,0.661,7fODjB7BrQTGqh0hogW6XD,2.33e-06,11,0.12,-5.027,1,0.195,113.363,5,https://api.spotify.com/v1/tracks/7fODjB7BrQTGqh0hogW6XD,audio_features,spotify:track:7fODjB7BrQTGqh0hogW6XD,0.813,ElSalvador
48,0.0598,https://api.spotify.com/v1/audio-analysis/7mWFF4gPADjTQjC97CgFVt,0.785,235284,0.572,7mWFF4gPADjTQjC97CgFVt,0.0,2,0.218,-7.504,1,0.123,100.016,4,https://api.spotify.com/v1/tracks/7mWFF4gPADjTQjC97CgFVt,audio_features,spotify:track:7mWFF4gPADjTQjC97CgFVt,0.49,ElSalvador
49,0.0385,https://api.spotify.com/v1/audio-analysis/1g2Z2lOrwayOzDqOc8EfbR,0.771,289907,0.796,1g2Z2lOrwayOzDqOc8EfbR,9.35e-06,10,0.218,-4.106,0,0.0798,87.985,4,https://api.spotify.com/v1/tracks/1g2Z2lOrwayOzDqOc8EfbR,audio_features,spotify:track:1g2Z2lOrwayOzDqOc8EfbR,0.636,ElSalvador
0,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7,0.1,-10.965,1,0.375,135.128,4,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,Estonia
1,0.11,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,0.737,193227,0.86,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,audio_features,spotify:track:5w9c2J52mkdntKOmRLeM2m,0.656,Estonia
2,0.0533,https://api.spotify.com/v1/audio-analysis/6u7jPi22kF8CTQ3rb9DHE7,0.878,157067,0.619,6u7jPi22kF8CTQ3rb9DHE7,0.0,6,0.113,-5.56,1,0.102,136.041,4,https://api.spotify.com/v1/tracks/6u7jPi22kF8CTQ3rb9DHE7,audio_features,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,0.639,Estonia
3,0.0427,https://api.spotify.com/v1/audio-analysis/4y3OI86AEP6PQoDE6olYhO,0.842,181040,0.734,4y3OI86AEP6PQoDE6olYhO,0.0,1,0.106,-5.065,0,0.0588,137.958,4,https://api.spotify.com/v1/tracks/4y3OI86AEP6PQoDE6olYhO,audio_features,spotify:track:4y3OI86AEP6PQoDE6olYhO,0.952,Estonia
4,0.556,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,0.76,158040,0.479,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.913,Estonia
5,0.0361,https://api.spotify.com/v1/audio-analysis/53CJANUxooaqGOtdsBTh7O,0.908,113013,0.517,53CJANUxooaqGOtdsBTh7O,1.73e-06,1,0.0949,-6.063,1,0.129,136.019,4,https://api.spotify.com/v1/tracks/53CJANUxooaqGOtdsBTh7O,audio_features,spotify:track:53CJANUxooaqGOtdsBTh7O,0.471,Estonia
6,0.163,https://api.spotify.com/v1/audio-analysis/6MWtB6iiXyIwun0YzU6DFP,0.833,149520,0.539,6MWtB6iiXyIwun0YzU6DFP,2.1e-06,11,0.101,-7.399,0,0.178,99.947,4,https://api.spotify.com/v1/tracks/6MWtB6iiXyIwun0YzU6DFP,audio_features,spotify:track:6MWtB6iiXyIwun0YzU6DFP,0.385,Estonia
7,0.0923,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,0.645,229773,0.862,5KawlOMHjWeUjQtnuRs22c,0.0,11,0.192,-4.757,0,0.0965,119.991,4,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,audio_features,spotify:track:5KawlOMHjWeUjQtnuRs22c,0.798,Estonia
8,0.0421,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,0.726,190440,0.554,4kV4N9D1iKVxx1KLvtTpjS,0.0,5,0.106,-5.29,0,0.0917,169.999,4,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,audio_features,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,0.335,Estonia
9,0.272,https://api.spotify.com/v1/audio-analysis/6nDKrPlXdpomGBgAlO7UdP,0.802,157202,0.645,6nDKrPlXdpomGBgAlO7UdP,0.0,5,0.119,-6.181,0,0.0715,100.001,4,https://api.spotify.com/v1/tracks/6nDKrPlXdpomGBgAlO7UdP,audio_features,spotify:track:6nDKrPlXdpomGBgAlO7UdP,0.376,Estonia
10,0.74,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,0.905,193143,0.389,4SSnFejRGlZikf02HLewEF,0.162,8,0.106,-14.505,1,0.332,120.046,4,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,audio_features,spotify:track:4SSnFejRGlZikf02HLewEF,0.196,Estonia
11,0.296,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,0.674,178480,0.881,5WHTFyqSii0lmT9R21abT8,3.01e-06,9,0.0793,-2.853,1,0.147,98.994,4,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,audio_features,spotify:track:5WHTFyqSii0lmT9R21abT8,0.234,Estonia
12,0.371,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.572,215733,0.385,2VxeLyX666F8uXCJ0dZF8B,0.0,7,0.231,-6.362,1,0.0308,95.799,4,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.323,Estonia
13,0.0691,https://api.spotify.com/v1/audio-analysis/25sgk305KZfyuqVBQIahim,0.719,187436,0.704,25sgk305KZfyuqVBQIahim,0.0,1,0.166,-4.724,1,0.0476,133.002,4,https://api.spotify.com/v1/tracks/25sgk305KZfyuqVBQIahim,audio_features,spotify:track:25sgk305KZfyuqVBQIahim,0.628,Estonia
14,0.297,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,0.752,201661,0.488,5p7ujcrUXASCNwRaWNHR1C,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C,0.533,Estonia
15,0.45,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,0.741,171030,0.52,6Qs4SXO9dwPj5GKvVOv8Ki,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,audio_features,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.347,Estonia
16,0.176,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,0.599,162583,0.733,7COXchtUOMd6uIT6HvmRaI,0.0,11,0.242,-7.058,1,0.203,102.211,4,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,audio_features,spotify:track:7COXchtUOMd6uIT6HvmRaI,0.534,Estonia
17,0.74,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,0.652,169354,0.557,2qxmye6gAegTMjLKEBoR3d,0.0,1,0.124,-5.714,0,0.0318,150.073,4,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,audio_features,spotify:track:2qxmye6gAegTMjLKEBoR3d,0.483,Estonia
18,0.39,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,0.853,221543,0.351,3Fj47GNK2kUF0uaEDgXLaD,9.38e-06,7,0.752,-10.198,1,0.241,118.028,4,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,audio_features,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,0.282,Estonia
19,0.0623,https://api.spotify.com/v1/audio-analysis/5icOoE6VgqFKohjWWNp0Ac,0.791,156347,0.565,5icOoE6VgqFKohjWWNp0Ac,0.0,5,0.156,-3.933,0,0.0439,99.961,4,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,audio_features,spotify:track:5icOoE6VgqFKohjWWNp0Ac,0.181,Estonia
20,0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.367,196077,0.111,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4,0.0897,-14.084,1,0.0972,82.642,4,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.198,Estonia
21,0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,0.334,140.048,4,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327,Estonia
