,acousticness,analysis_url,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,year
55,0.194,https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x,0.653,210773,0.809,"['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk funky', 'uk pop', 'dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop', 'pop rap', 'neo soul', 'uk contemporary r&b']",5CLGzJsGqhCEECcpnFQA8x,0.0,0,0.165,-4.057,1,0.0474,92.213,4,https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x,audio_features,spotify:track:5CLGzJsGqhCEECcpnFQA8x,0.55,2018
56,0.156,https://api.spotify.com/v1/audio-analysis/63SevszngYpZOwf63o61K4,0.592,156600,0.691,['israeli pop'],63SevszngYpZOwf63o61K4,9.78e-06,3,0.418,-8.354,1,0.196,99.976,4,https://api.spotify.com/v1/tracks/63SevszngYpZOwf63o61K4,audio_features,spotify:track:63SevszngYpZOwf63o61K4,0.0796,2018
57,0.0945,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,0.601,207905,0.724,"['dance pop', 'pop', 'post-teen pop']",4hQ6UGyWQIGJmHSo0J88JW,1.68e-06,6,0.12,-4.856,1,0.0486,102.061,4,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,audio_features,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,0.508,2018
58,0.298,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,0.656,212120,0.721,"['hip hop', 'rap']",52okn5MNA47tk87PeZJLEL,0.0,5,0.173,-5.665,0,0.122,148.066,4,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,audio_features,spotify:track:52okn5MNA47tk87PeZJLEL,0.468,2018
59,0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.801,163253,0.795,"['indie pop', 'indie rock', 'modern rock']",6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754,2018
60,0.627,https://api.spotify.com/v1/audio-analysis/32lItqlMi4LBhb4k0BaSaC,0.67,227533,0.654,"['pop', 'rap']",32lItqlMi4LBhb4k0BaSaC,1.02e-06,4,0.071,-5.944,1,0.153,180.024,4,https://api.spotify.com/v1/tracks/32lItqlMi4LBhb4k0BaSaC,audio_features,spotify:track:32lItqlMi4LBhb4k0BaSaC,0.438,2018
61,0.035,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,0.964,142273,0.346,"['atl hip hop', 'atl trap', 'rap', 'trap music', 'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",6vN77lE9LK6HP2DewaN6HZ,0.0,5,0.108,-9.309,0,0.53,119.958,4,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,audio_features,spotify:track:6vN77lE9LK6HP2DewaN6HZ,0.562,2018
62,0.101,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,0.258,239000,0.437,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'australian dance', 'australian pop', 'dance pop', 'pop']",1j4kHkkpqZRBwE0A4CN4Yv,1.27e-06,11,0.106,-6.593,0,0.039,180.043,4,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,audio_features,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.0967,2018
63,0.0605,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,0.698,232187,0.633,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap']",3GCdLUSnKSMJhs4Tj6CV3s,0.000194,8,0.0926,-4.946,1,0.0597,96.924,4,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,audio_features,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,0.552,2018
64,0.0364,https://api.spotify.com/v1/audio-analysis/39N9RPD9MRb5WmoLzNzPeA,0.595,173628,0.773,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical', 'latin', 'pop', 'reggaeton']",39N9RPD9MRb5WmoLzNzPeA,0.00108,9,0.334,-4.736,0,0.0549,180.073,4,https://api.spotify.com/v1/tracks/39N9RPD9MRb5WmoLzNzPeA,audio_features,spotify:track:39N9RPD9MRb5WmoLzNzPeA,0.711,2018
65,0.0185,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,0.704,217289,0.859,"['dance pop', 'pop', 'post-teen pop', 'pop', 'rap']",3Vo4wInECJQuz9BIBMOu8i,0.0,5,0.0215,-4.877,0,0.0996,105.115,4,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i,audio_features,spotify:track:3Vo4wInECJQuz9BIBMOu8i,0.926,2018
66,0.0739,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,0.909,276147,0.628,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",6n4U3TlzUGhdSFbUUhTvLP,0.0,2,0.108,-5.456,1,0.201,145.905,4,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,audio_features,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,0.406,2018
67,0.202,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,0.876,175230,0.519,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1ZAyjvIk9YiD76yYy0TEG6,0.0,11,0.108,-6.531,1,0.143,94.981,4,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,audio_features,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,0.158,2018
68,0.0733,https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,0.552,260000,0.76,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'canadian pop', 'dance pop', 'pop', 'post-teen pop', 'atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'chicago rap', 'conscious hip hop', 'hip hop', 'pop', 'pop rap', 'rap']",5WvAo7DNuPRmk4APhdPzi8,0.0,0,0.0865,-4.706,1,0.342,135.702,5,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,audio_features,spotify:track:5WvAo7DNuPRmk4APhdPzi8,0.639,2018
69,0.568,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,0.851,235545,0.541,"['pop', 'pop', 'rap']",7fa9MBXhVfQ8P8Df9OEbD8,0.0,0,0.13,-6.825,1,0.0505,124.959,4,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,audio_features,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,0.448,2018
70,0.142,https://api.spotify.com/v1/audio-analysis/1cS0TgbR263ey9jn0MwD2s,0.748,221013,0.749,"['detroit hip hop', 'g funk', 'hip hop', 'rap', 'pop', 'uk pop']",1cS0TgbR263ey9jn0MwD2s,0.0,8,0.0713,-5.916,0,0.516,90.09,4,https://api.spotify.com/v1/tracks/1cS0TgbR263ey9jn0MwD2s,audio_features,spotify:track:1cS0TgbR263ey9jn0MwD2s,0.659,2018
71,0.0543,https://api.spotify.com/v1/audio-analysis/6jA8JUuPCGYjFcgw0AoM5T,0.777,221653,0.779,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'pop', 'reggaeton', 'reggaeton', 'trap latino', 'dance pop', 'latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'tropical']",6jA8JUuPCGYjFcgw0AoM5T,0.0,0,0.636,-4.449,0,0.0972,94.023,4,https://api.spotify.com/v1/tracks/6jA8JUuPCGYjFcgw0AoM5T,audio_features,spotify:track:6jA8JUuPCGYjFcgw0AoM5T,0.768,2018
72,0.03,https://api.spotify.com/v1/audio-analysis/6Za3190Sbw39BBC77WSS1C,0.814,232550,0.813,"['latin', 'latin pop', 'reggaeton', 'tropical', 'reggaeton', 'trap latino']",6Za3190Sbw39BBC77WSS1C,9.33e-05,2,0.255,-3.023,0,0.0561,79.997,4,https://api.spotify.com/v1/tracks/6Za3190Sbw39BBC77WSS1C,audio_features,spotify:track:6Za3190Sbw39BBC77WSS1C,0.839,2018
73,0.779,https://api.spotify.com/v1/audio-analysis/1bhUWB0zJMIKr9yVPrkEuI,0.587,259550,0.299,"['pop', 'uk pop', 'dance pop', 'pop', 'r&b']",1bhUWB0zJMIKr9yVPrkEuI,0.0,8,0.123,-7.365,1,0.0263,94.992,3,https://api.spotify.com/v1/tracks/1bhUWB0zJMIKr9yVPrkEuI,audio_features,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,0.356,2018
74,0.183,https://api.spotify.com/v1/audio-analysis/6KuqAtoeVzxAYOaMveLNpH,0.791,200480,0.848,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",6KuqAtoeVzxAYOaMveLNpH,0.0,1,0.409,-3.456,1,0.0506,95.0,4,https://api.spotify.com/v1/tracks/6KuqAtoeVzxAYOaMveLNpH,audio_features,spotify:track:6KuqAtoeVzxAYOaMveLNpH,0.828,2018
75,0.147,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,0.755,216632,0.599,"['pop rap', 'rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'rap']",10Igtw8bSDyyFs7KIsKngZ,0.0,8,0.109,-5.042,1,0.224,133.123,4,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,audio_features,spotify:track:10Igtw8bSDyyFs7KIsKngZ,0.755,2018
76,0.0534,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,0.589,268867,0.731,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap', 'dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",5k38wzpLb15YgncyWdTZE4,0.0,2,0.308,-6.343,1,0.0868,87.908,4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,audio_features,spotify:track:5k38wzpLb15YgncyWdTZE4,0.191,2018
77,0.165,https://api.spotify.com/v1/audio-analysis/4QtiVmuA88tPQiCOHZuQ5b,0.792,201526,0.895,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",4QtiVmuA88tPQiCOHZuQ5b,0.0,1,0.0501,-3.112,0,0.0589,94.968,4,https://api.spotify.com/v1/tracks/4QtiVmuA88tPQiCOHZuQ5b,audio_features,spotify:track:4QtiVmuA88tPQiCOHZuQ5b,0.794,2018
78,0.181,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,0.637,226973,0.713,"['dance pop', 'pop', 'post-teen pop', 'r&b']",4eWQlBRaTjPPUlzacqEeoQ,0.000637,0,0.137,-4.333,1,0.0747,129.923,4,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,audio_features,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,0.243,2018
79,0.0762,https://api.spotify.com/v1/audio-analysis/77UjLW8j5UAGAGVGhR5oUK,0.735,211440,0.677,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",77UjLW8j5UAGAGVGhR5oUK,2.17e-05,2,0.111,-4.979,1,0.093,100.584,4,https://api.spotify.com/v1/tracks/77UjLW8j5UAGAGVGhR5oUK,audio_features,spotify:track:77UjLW8j5UAGAGVGhR5oUK,0.188,2018
80,0.00299,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,0.815,190288,0.816,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",2UVbBKQOdFAekPTRsnkzcf,0.0,2,0.159,-5.474,1,0.269,181.967,4,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,audio_features,spotify:track:2UVbBKQOdFAekPTRsnkzcf,0.498,2018
81,0.328,https://api.spotify.com/v1/audio-analysis/5cepAtqnEQ6yVG6088zMMu,0.722,184720,0.738,"['reggaeton', 'baile pop', 'funk carioca', 'funk das antigas', 'funk ostentacao']",5cepAtqnEQ6yVG6088zMMu,1.47e-05,9,0.198,-6.073,0,0.247,198.075,4,https://api.spotify.com/v1/tracks/5cepAtqnEQ6yVG6088zMMu,audio_features,spotify:track:5cepAtqnEQ6yVG6088zMMu,0.748,2018
82,0.165,https://api.spotify.com/v1/audio-analysis/5Y9fnynLlIvqtM710MHzfz,0.855,226800,0.664,"['reggaeton', 'trap latino']",5Y9fnynLlIvqtM710MHzfz,3.97e-05,9,0.0937,-7.11,0,0.0607,98.015,4,https://api.spotify.com/v1/tracks/5Y9fnynLlIvqtM710MHzfz,audio_features,spotify:track:5Y9fnynLlIvqtM710MHzfz,0.626,2018
83,0.18,https://api.spotify.com/v1/audio-analysis/3Ga6eKrUFf12ouh9Yw3v2D,0.775,193456,0.679,"['baile pop', 'funk carioca', 'funk das antigas', 'latin', 'pop', 'reggaeton']",3Ga6eKrUFf12ouh9Yw3v2D,7.26e-05,4,0.068,-4.985,0,0.135,166.008,4,https://api.spotify.com/v1/tracks/3Ga6eKrUFf12ouh9Yw3v2D,audio_features,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,0.619,2018
84,0.0328,https://api.spotify.com/v1/audio-analysis/2hl6q70unbviGo3g1R7uFx,0.726,173720,0.889,"['latin', 'latin pop', 'pop', 'dance pop', 'pop', 'post-teen pop', 'r&b']",2hl6q70unbviGo3g1R7uFx,0.0,0,0.0925,-3.655,1,0.0429,96.024,4,https://api.spotify.com/v1/tracks/2hl6q70unbviGo3g1R7uFx,audio_features,spotify:track:2hl6q70unbviGo3g1R7uFx,0.649,2018
85,0.535,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,0.752,197437,0.505,"['dance pop', 'electropop', 'pop', 'post-teen pop']",2P91MQbaiQOfbiz9VqhqKQ,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,audio_features,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,0.419,2018
86,0.218,https://api.spotify.com/v1/audio-analysis/1gm616Plq4ScqNi7TVkZ5N,0.489,228373,0.598,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']",1gm616Plq4ScqNi7TVkZ5N,0.0,1,0.35,-4.929,1,0.036,134.045,3,https://api.spotify.com/v1/tracks/1gm616Plq4ScqNi7TVkZ5N,audio_features,spotify:track:1gm616Plq4ScqNi7TVkZ5N,0.172,2018
87,0.128,https://api.spotify.com/v1/audio-analysis/3xcCix7Jv1Rp90YVmgo35D,0.909,197120,0.493,"['colombian pop', 'latin', 'tropical']",3xcCix7Jv1Rp90YVmgo35D,0.000147,3,0.127,-6.688,1,0.0735,94.016,4,https://api.spotify.com/v1/tracks/3xcCix7Jv1Rp90YVmgo35D,audio_features,spotify:track:3xcCix7Jv1Rp90YVmgo35D,0.844,2018
88,0.0716,https://api.spotify.com/v1/audio-analysis/630sXRhIcfwr2e4RdNtjKN,0.684,217440,0.619,"['hollywood', 'post-teen pop', 'show tunes', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",630sXRhIcfwr2e4RdNtjKN,0.0,10,0.122,-7.005,1,0.0386,125.046,4,https://api.spotify.com/v1/tracks/630sXRhIcfwr2e4RdNtjKN,audio_features,spotify:track:630sXRhIcfwr2e4RdNtjKN,0.284,2018
89,0.0476,https://api.spotify.com/v1/audio-analysis/4e4fqjx0Izh4svvTef1z7e,0.642,164205,0.772,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",4e4fqjx0Izh4svvTef1z7e,0.0,10,0.0646,-6.61,1,0.0848,153.995,4,https://api.spotify.com/v1/tracks/4e4fqjx0Izh4svvTef1z7e,audio_features,spotify:track:4e4fqjx0Izh4svvTef1z7e,0.589,2018
90,0.0482,https://api.spotify.com/v1/audio-analysis/1j6xOGusnyXq3l6IryKF3G,0.681,220117,0.788,"['colombian pop', 'latin', 'latin pop', 'colombian pop', 'latin', 'reggaeton']",1j6xOGusnyXq3l6IryKF3G,0.0,1,0.0753,-4.323,1,0.0785,170.019,4,https://api.spotify.com/v1/tracks/1j6xOGusnyXq3l6IryKF3G,audio_features,spotify:track:1j6xOGusnyXq3l6IryKF3G,0.839,2018
91,0.327,https://api.spotify.com/v1/audio-analysis/3KLygy1YWhmrQx0GRs7IOx,0.687,194408,0.785,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",3KLygy1YWhmrQx0GRs7IOx,0.0,1,0.203,-4.65,1,0.0333,106.046,4,https://api.spotify.com/v1/tracks/3KLygy1YWhmrQx0GRs7IOx,audio_features,spotify:track:3KLygy1YWhmrQx0GRs7IOx,0.655,2018
92,0.00583,https://api.spotify.com/v1/audio-analysis/2xGjteMU3E1tkEPVFBO08U,0.284,234707,0.704,"['broadway', 'hollywood', 'show tunes', 'movie tunes']",2xGjteMU3E1tkEPVFBO08U,0.000115,2,0.0424,-7.276,1,0.186,191.702,4,https://api.spotify.com/v1/tracks/2xGjteMU3E1tkEPVFBO08U,audio_features,spotify:track:2xGjteMU3E1tkEPVFBO08U,0.1,2018
93,0.0476,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,0.752,163216,0.764,"['edm', 'pop', 'tropical house']",7K7MUBCnzgBAvMVW2RTWNs,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,audio_features,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,0.582,2018
94,0.0817,https://api.spotify.com/v1/audio-analysis/66BjcDhhwWCcQIBxHMpKXh,0.631,194680,0.649,"['dance pop', 'edm', 'pop', 'australian dance', 'australian pop', 'dance pop', 'pop']",66BjcDhhwWCcQIBxHMpKXh,3.8e-06,5,0.0934,-5.892,0,0.0385,93.95,4,https://api.spotify.com/v1/tracks/66BjcDhhwWCcQIBxHMpKXh,audio_features,spotify:track:66BjcDhhwWCcQIBxHMpKXh,0.421,2018
95,0.00261,https://api.spotify.com/v1/audio-analysis/2xJCMIJfcNYDc5iR0sAm2O,0.762,209320,0.7,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",2xJCMIJfcNYDc5iR0sAm2O,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,https://api.spotify.com/v1/tracks/2xJCMIJfcNYDc5iR0sAm2O,audio_features,spotify:track:2xJCMIJfcNYDc5iR0sAm2O,0.608,2018
96,0.349,https://api.spotify.com/v1/audio-analysis/0s3nnoMeVWz3989MkNQiRf,0.511,239836,0.566,['chicago rap'],0s3nnoMeVWz3989MkNQiRf,0.0,6,0.34,-7.23,0,0.2,83.903,4,https://api.spotify.com/v1/tracks/0s3nnoMeVWz3989MkNQiRf,audio_features,spotify:track:0s3nnoMeVWz3989MkNQiRf,0.218,2018
97,0.088,https://api.spotify.com/v1/audio-analysis/2E124GmJRnBJuXbTb4cPUB,0.931,179405,0.387,"['emo rap', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'canadian hip hop']",2E124GmJRnBJuXbTb4cPUB,0.0,1,0.136,-9.127,1,0.412,125.978,4,https://api.spotify.com/v1/tracks/2E124GmJRnBJuXbTb4cPUB,audio_features,spotify:track:2E124GmJRnBJuXbTb4cPUB,0.376,2018
98,0.0788,https://api.spotify.com/v1/audio-analysis/0WdGQhoAP2LBsqr5Jhit2g,0.799,199849,0.597,"['pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap']",0WdGQhoAP2LBsqr5Jhit2g,5.66e-06,5,0.1,-5.131,0,0.0611,110.001,4,https://api.spotify.com/v1/tracks/0WdGQhoAP2LBsqr5Jhit2g,audio_features,spotify:track:0WdGQhoAP2LBsqr5Jhit2g,0.419,2018
99,0.245,https://api.spotify.com/v1/audio-analysis/2xmrfQpmS2iJExTlklLoAL,0.638,205748,0.658,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance', 'uk funky', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'r&b']",2xmrfQpmS2iJExTlklLoAL,3.77e-06,3,0.0919,-6.318,1,0.0456,105.076,4,https://api.spotify.com/v1/tracks/2xmrfQpmS2iJExTlklLoAL,audio_features,spotify:track:2xmrfQpmS2iJExTlklLoAL,0.33,2018
0,0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,"['pop', 'uk pop']",0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168,2017
1,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,"['pop', 'uk pop']",7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931,2017
2,0.215,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,0.63,220293,0.804,"['pop', 'rap', 'atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",3a1lNhkSLSkpJE4MSHpDu9,0.0,6,0.253,-4.183,1,0.0363,123.146,4,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,audio_features,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.492,2017
3,0.0689,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,0.556,223347,0.538,"['pop', 'rap']",75ZvA4QfFiZvzhj2xkaWAh,0.0,8,0.196,-5.408,0,0.0382,143.95,4,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,audio_features,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,0.291,2017
4,0.000282,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,0.908,177000,0.621,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",7KXjTSCq5nL1LoYtL7XAwS,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.421,2017
5,0.00264,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,0.732,182707,0.75,"['philly rap', 'rap', 'trap music']",7GX5flRQZVHRAGd6B4TmDO,0.0,11,0.109,-6.366,0,0.231,155.096,4,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.401,2017
6,0.0847,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,0.841,243837,0.728,"['pop', 'pop rap', 'rap']",6gBFPUFcJLzWGx4lenP6h2,0.0,7,0.149,-3.37,1,0.0484,130.049,4,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,audio_features,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.43,2017
7,0.199,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,0.798,202547,0.539,['pop'],5Z3GHaZ6ec9bsiI5BenrbY,1.66e-05,1,0.165,-6.351,1,0.0421,136.949,4,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,0.394,2017
8,0.414,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,0.748,244960,0.524,"['dance pop', 'electropop', 'pop', 'tropical house', 'dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.661,2017
9,0.256,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,0.52,180823,0.761,"['brostep', 'egyptian pop', 'progressive electro house', 'pop']",7vGuf3Y35N4wmASOKLUVVU,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,audio_features,spotify:track:7vGuf3Y35N4wmASOKLUVVU,0.286,2017
10,0.33,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,0.736,219080,0.449,['pop'],152lZdxL1OR0ZMW6KquMif,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,audio_features,spotify:track:152lZdxL1OR0ZMW6KquMif,0.326,2017
11,0.013,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,0.853,206693,0.56,"['dance pop', 'pop', 'post-teen pop']",0KKkJNfGyhkQ5aFogxQAPU,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.86,2017
12,0.0293,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,0.726,233902,0.769,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'trap music']",3B54sVLJ402zGa6Xm4YGNe,0.0101,6,0.104,-5.043,1,0.123,97.985,4,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,audio_features,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.733,2017
13,0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.358,211467,0.557,"['dance pop', 'pop', 'post-teen pop', 'talent show']",5uCax9HTNlzGybIStD3vDh,0.0,10,0.0902,-7.398,1,0.059,85.043,4,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494,2017
14,0.00261,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,0.762,209320,0.7,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",2ekn2ttSfGqwhhate0LSR0,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,audio_features,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.608,2017
